,Month,Artist,Artist ID,Song ID,Song Name,Song Popularity,Album Name,Album Release Date,Genre 1,Genre 2,Genre 3,Genre 4,Followers,Artist Popularity,Acousticness,Danceability,Duration Ms,Energy,Instrumentalness,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
0,1,Post Malone,246dkjvS1zLTtiykXe5h60,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,84,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,dfw rap,melodic rap,rap,N/A,32142428,93,0.556,0.76,158040,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913
1,1,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,84,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,melodic rap,pop rap,trap,N/A,1147652,84,0.556,0.76,158040,0.479,0.0,0.0703,-5.574,1,0.0466,89.911,4,0.913
2,1,Post Malone,246dkjvS1zLTtiykXe5h60,6MWtB6iiXyIwun0YzU6DFP,Wow.,8,Wow.,2018-12-24,dfw rap,melodic rap,rap,N/A,32142428,93,0.163,0.833,149520,0.539,2.1e-06,0.101,-7.399,0,0.178,99.947,4,0.385
3,1,Meek Mill,20sxb77xiYeusSH8cVdatc,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,Championships,2018-11-30,hip hop,philly rap,pop rap,rap,4963194,81,0.259,0.889,180522,0.496,0.0,0.252,-6.365,0,0.0905,86.003,4,0.544
4,1,Drake,3TVXtAsR1Inumwj472S9r4,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,Championships,2018-11-30,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.259,0.889,180522,0.496,0.0,0.252,-6.365,0,0.0905,86.003,4,0.544
5,1,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,86,ASTROWORLD,2018-08-03,rap,slap house,N/A,N/A,16091497,94,0.00513,0.834,312820,0.73,0.0,0.124,-3.714,1,0.222,155.008,4,0.446
6,1,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,2rPE9A1vEgShuZxxzR2tZH,"thank u, next",23,"thank u, next",2018-11-03,pop,post-teen pop,N/A,N/A,61193334,95,0.28,0.724,207333,0.647,0.0,0.102,-5.642,1,0.0658,106.96,4,0.435
7,1,Lil Baby,5f7VJjfbwm532GiveGC0ZK,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),82,Drip Harder,2018-10-05,atl hip hop,atl trap,rap,trap,6771753,93,0.0852,0.897,145543,0.662,0.0,0.534,-6.903,0,0.292,112.511,4,0.389
8,1,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),82,Drip Harder,2018-10-05,atl hip hop,melodic rap,rap,trap,3059806,89,0.0852,0.897,145543,0.662,0.0,0.534,-6.903,0,0.292,112.511,4,0.389
9,1,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),80,Dying to Live,2018-12-14,florida rap,hip hop,melodic rap,miami hip hop,6912157,83,0.0521,0.861,228760,0.603,0.0,0.0924,-5.788,0,0.176,98.043,4,0.504
10,1,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),80,Dying to Live,2018-12-14,atl hip hop,hip hop,pop rap,rap,2005891,83,0.0521,0.861,228760,0.603,0.0,0.0924,-5.788,0,0.176,98.043,4,0.504
11,1,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),80,Dying to Live,2018-12-14,rap,slap house,N/A,N/A,16091497,94,0.0521,0.861,228760,0.603,0.0,0.0924,-5.788,0,0.176,98.043,4,0.504
12,1,Halsey,26VFTg2z8YR0cCuwLzESi2,5p7ujcrUXASCNwRaWNHR1C,Without Me,82,Without Me,2018-10-04,dance pop,electropop,etherpop,indie poptimism,14605967,89,0.297,0.752,201661,0.488,9.11e-06,0.0936,-7.05,1,0.0705,136.041,4,0.533
13,1,Sheck Wes,2RDOrhPqAM4jzTRCEb19qX,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,79,MUDBOY,2018-10-05,rap,trap,underground hip hop,vapor trap,1087298,70,0.194,0.729,183907,0.625,0.00986,0.248,-5.266,1,0.0315,146.034,4,0.261
14,1,Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,69,Leave Me Alone,2018-09-04,melodic rap,pop rap,rap,trap,858651,68,0.107,0.792,195637,0.743,0.0,0.183,-2.806,1,0.0851,150.024,4,0.742
15,1,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,88,Goodbye & Good Riddance,2018-12-10,chicago rap,melodic rap,N/A,N/A,16961776,96,0.349,0.511,239836,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218
16,1,21 Savage,1URnnhqYAYcrqrcwql10ft,2t8yVaLvJ0RenpXUIAC52d,a lot,79,i am > i was,2018-12-21,atl hip hop,rap,trap,N/A,9469803,87,0.0395,0.837,288624,0.636,0.00125,0.342,-7.643,1,0.086,145.972,4,0.274
17,1,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,70,Evil Genius,2018-12-07,atl hip hop,dirty south rap,gangster rap,hip hop,3787963,83,0.00381,0.8,203161,0.578,0.0,0.367,-5.144,0,0.0485,143.01,4,0.367
18,1,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,70,Evil Genius,2018-12-07,dance pop,pop,post-teen pop,N/A,29854394,93,0.00381,0.8,203161,0.578,0.0,0.367,-5.144,0,0.0485,143.01,4,0.367
19,1,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,70,Evil Genius,2018-12-07,florida rap,hip hop,melodic rap,miami hip hop,6912157,83,0.00381,0.8,203161,0.578,0.0,0.367,-5.144,0,0.0485,143.01,4,0.367
20,1,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,76,Hoodie SZN,2018-12-21,melodic rap,pop rap,rap,trap,5627020,86,0.407,0.791,179449,0.587,0.0,0.148,-5.075,0,0.0413,96.057,4,0.536
21,1,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,3ee8Jmje8o58CHK66QrVC2,SAD!,86,?,2018-03-16,emo rap,miami hip hop,N/A,N/A,26702083,92,0.258,0.74,166606,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473
22,1,21 Savage,1URnnhqYAYcrqrcwql10ft,2FUNBaa5DwItJtYEBgAblU,monster,64,i am > i was,2018-12-21,atl hip hop,rap,trap,N/A,9469803,87,0.158,0.89,233040,0.607,0.000228,0.118,-6.916,0,0.124,134.022,4,0.224
23,1,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,0todbbT9g5uQGbeFCiBf2F,imagine,0,imagine,2018-12-14,pop,post-teen pop,N/A,N/A,61193334,95,0.374,0.714,212293,0.474,0.0,0.106,-4.993,1,0.039,62.484,3,0.376
24,1,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2dpaYNEQHiRxtZbfNsse99,Happier,85,Happier,2018-08-17,brostep,edm,pop,pop dance,30217338,88,0.191,0.687,214290,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671
25,1,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,2dpaYNEQHiRxtZbfNsse99,Happier,85,Happier,2018-08-17,metropopolis,modern rock,pop,pop rock,4706087,80,0.191,0.687,214290,0.792,0.0,0.167,-2.749,1,0.0452,100.015,4,0.671
26,1,Post Malone,246dkjvS1zLTtiykXe5h60,7dt6x5M1jzdTEt8oCbisTK,Better Now,84,beerbongs & bentleys,2018-04-27,dfw rap,melodic rap,rap,N/A,32142428,93,0.331,0.68,231267,0.578,0.0,0.135,-5.804,1,0.04,145.038,4,0.341
27,1,Cardi B,4kYSro6naA4h99UJvo89HB,2GGMabyHXnJmjY6CXhhB2e,Money,79,Money,2018-10-23,pop,pop rap,post-teen pop,rap,15745947,90,0.00534,0.95,183527,0.59,0.0,0.11,-6.508,0,0.29,130.003,4,0.219
28,1,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),72,SKINS,2018-12-07,emo rap,miami hip hop,N/A,N/A,26702083,92,0.653,0.735,157777,0.525,0.918,0.101,-2.939,0,0.0441,160.147,4,0.369
29,1,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,0jAfdqv18goRTUxm3ilRjb,Startender (feat. Offset and Tyga),66,Hoodie SZN,2018-12-21,melodic rap,pop rap,rap,trap,5627020,86,0.0235,0.736,192779,0.622,0.0,0.151,-4.653,0,0.133,191.971,4,0.506
30,1,Tyga,5LHRHt1k9lMyONurDHEdrp,0jAfdqv18goRTUxm3ilRjb,Startender (feat. Offset and Tyga),66,Hoodie SZN,2018-12-21,dance pop,hip hop,pop rap,rap,6198201,86,0.0235,0.736,192779,0.622,0.0,0.151,-4.653,0,0.133,191.971,4,0.506
31,1,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,0jAfdqv18goRTUxm3ilRjb,Startender (feat. Offset and Tyga),66,Hoodie SZN,2018-12-21,atl hip hop,hip hop,pop rap,rap,2005891,83,0.0235,0.736,192779,0.622,0.0,0.151,-4.653,0,0.133,191.971,4,0.506
32,1,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,1rqqCSm0Qe4I9rUvWncaom,High Hopes,83,Pray for the Wicked,2018-06-22,baroque pop,emo,modern rock,N/A,10626824,83,0.193,0.579,190947,0.904,0.0,0.064,-2.729,1,0.0618,82.014,4,0.681
33,1,Khalid,6LuN9FCkKOj5PcnpouEgny,6zeeWid2sgw4lap2jV61PZ,Better,77,Suncity,2018-10-18,alternative r&b,pop,N/A,N/A,13719482,92,0.0765,0.596,229320,0.552,0.334,0.104,-10.278,0,0.097,97.949,4,0.112
34,1,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,0JP9xo3adEtGSdUEISiszL,Moonlight,85,?,2018-03-16,emo rap,miami hip hop,N/A,N/A,26702083,92,0.556,0.921,135090,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711
35,1,Khalid,6LuN9FCkKOj5PcnpouEgny,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,74,Suncity,2018-10-18,alternative r&b,pop,N/A,N/A,13719482,92,0.606,0.551,210667,0.44,3.02e-05,0.11,-8.559,1,0.0985,167.923,4,0.341
36,1,Drake,3TVXtAsR1Inumwj472S9r4,0TlLq3lA83rQOYtrqBqSct,Nonstop,79,Scorpion,2018-06-29,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.0165,0.912,238614,0.412,0.0126,0.104,-8.074,1,0.123,154.983,4,0.423
37,1,benny blanco,5CiGnKThu5ctn9pBxv7DGa,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),74,FRIENDS KEEP SECRETS,2018-12-07,electropop,pop,pop dance,pop rap,761675,82,0.549,0.632,170770,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329
38,1,Halsey,26VFTg2z8YR0cCuwLzESi2,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),74,FRIENDS KEEP SECRETS,2018-12-07,dance pop,electropop,etherpop,indie poptimism,14605967,89,0.549,0.632,170770,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329
39,1,Khalid,6LuN9FCkKOj5PcnpouEgny,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),74,FRIENDS KEEP SECRETS,2018-12-07,alternative r&b,pop,N/A,N/A,13719482,92,0.549,0.632,170770,0.686,0.0,0.2,-7.665,0,0.243,89.949,4,0.329
40,1,Bad Bunny,4q3ewBCX7sLwd24euuV69X,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),79,MIA (feat. Drake),2018-10-11,latin,reggaeton,trap latino,N/A,32169246,98,0.0141,0.817,210368,0.539,0.000496,0.099,-6.349,0,0.0621,97.062,4,0.158
41,1,Drake,3TVXtAsR1Inumwj472S9r4,116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),79,MIA (feat. Drake),2018-10-11,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.0141,0.817,210368,0.539,0.000496,0.099,-6.349,0,0.0621,97.062,4,0.158
42,1,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,81,Goodbye & Good Riddance,2018-12-10,chicago rap,melodic rap,N/A,N/A,16961776,96,0.186,0.736,169999,0.67,0.0,0.114,-6.702,1,0.311,130.032,4,0.845
43,1,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,14JzyD6FlBD5z0wV5P07YI,when the party's over,15,when the party's over,2018-10-17,electropop,pop,N/A,N/A,41726788,92,0.979,0.498,199931,0.104,7.86e-05,0.0895,-14.08,0,0.0621,124.001,3,0.205
44,1,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,22An65gG31JLf9n18qjdhZ,BAD!,72,SKINS,2018-12-07,emo rap,miami hip hop,N/A,N/A,26702083,92,0.0643,0.78,94246,0.492,0.0313,0.174,-3.4,0,0.0671,143.983,4,0.374
45,1,Cardi B,4kYSro6naA4h99UJvo89HB,58q2HKrzhC3ozto2nDdN4z,I Like It,83,Invasion of Privacy,2018-04-06,pop,pop rap,post-teen pop,rap,15745947,90,0.099,0.816,253390,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65
46,1,Bad Bunny,4q3ewBCX7sLwd24euuV69X,58q2HKrzhC3ozto2nDdN4z,I Like It,83,Invasion of Privacy,2018-04-06,latin,reggaeton,trap latino,N/A,32169246,98,0.099,0.816,253390,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65
47,1,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,58q2HKrzhC3ozto2nDdN4z,I Like It,83,Invasion of Privacy,2018-04-06,latin,reggaeton,reggaeton colombiano,trap latino,27254048,95,0.099,0.816,253390,0.726,0.0,0.372,-3.998,0,0.129,136.048,4,0.65
48,1,Tyga,5LHRHt1k9lMyONurDHEdrp,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),78,Taste (feat. Offset),2018-05-16,dance pop,hip hop,pop rap,rap,6198201,86,0.0236,0.884,232959,0.559,0.0,0.101,-7.442,1,0.12,97.994,4,0.342
49,1,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),78,Taste (feat. Offset),2018-05-16,atl hip hop,hip hop,pop rap,rap,2005891,83,0.0236,0.884,232959,0.559,0.0,0.101,-7.442,1,0.12,97.994,4,0.342
50,1,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),73,Arms Around You (feat. Maluma & Swae Lee),2018-10-25,emo rap,miami hip hop,N/A,N/A,26702083,92,0.0302,0.703,198903,0.723,2.06e-06,0.126,-5.45,0,0.0412,104.969,4,0.288
51,1,Lil Pump,3wyVrVrFCkukjdVIdirGVY,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),73,Arms Around You (feat. Maluma & Swae Lee),2018-10-25,emo rap,miami hip hop,rap,trap,7628641,74,0.0302,0.703,198903,0.723,2.06e-06,0.126,-5.45,0,0.0412,104.969,4,0.288
52,1,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),73,Arms Around You (feat. Maluma & Swae Lee),2018-10-25,melodic rap,pop rap,trap,N/A,1147652,84,0.0302,0.703,198903,0.723,2.06e-06,0.126,-5.45,0,0.0412,104.969,4,0.288
53,1,Maluma,1r4hJ1h58CWwUQe3MxPuau,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),73,Arms Around You (feat. Maluma & Swae Lee),2018-10-25,latin,reggaeton,reggaeton colombiano,N/A,25041314,91,0.0302,0.703,198903,0.723,2.06e-06,0.126,-5.45,0,0.0412,104.969,4,0.288
54,1,Post Malone,246dkjvS1zLTtiykXe5h60,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),85,beerbongs & bentleys,2018-04-27,dfw rap,melodic rap,rap,N/A,32142428,93,0.124,0.585,218147,0.52,7.01e-05,0.131,-6.136,0,0.0712,159.801,4,0.129
55,1,21 Savage,1URnnhqYAYcrqrcwql10ft,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),85,beerbongs & bentleys,2018-04-27,atl hip hop,rap,trap,N/A,9469803,87,0.124,0.585,218147,0.52,7.01e-05,0.131,-6.136,0,0.0712,159.801,4,0.129
56,1,21 Savage,1URnnhqYAYcrqrcwql10ft,4paAidoE8VAemwU4jgCc6l,all my friends,65,i am > i was,2018-12-21,atl hip hop,rap,trap,N/A,9469803,87,0.171,0.713,211785,0.62,1.16e-06,0.118,-4.513,1,0.0422,130.09,4,0.206
57,1,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),72,Close To Me (feat. Swae Lee),2018-10-24,dance pop,edm,electropop,indietronica,9332705,83,0.0954,0.575,182623,0.758,0.0,0.394,-5.029,0,0.0618,144.107,4,0.493
58,1,Diplo,5fMUXHkw8R8eOP2RNVYEZX,5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),72,Close To Me (feat. Swae Lee),2018-10-24,bmore,dance pop,edm,moombahton,2375612,87,0.0954,0.575,182623,0.758,0.0,0.394,-5.029,0,0.0618,144.107,4,0.493
59,1,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),72,Close To Me (feat. Swae Lee),2018-10-24,melodic rap,pop rap,trap,N/A,1147652,84,0.0954,0.575,182623,0.758,0.0,0.394,-5.029,0,0.0618,144.107,4,0.493
60,1,DJ Snake,540vIaP2JwjQb9dm3aArA4,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",79,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,dance pop,edm,electronic trap,pop,7308286,83,0.157,0.842,212500,0.801,4.82e-06,0.0642,-4.167,0,0.228,95.881,4,0.617
61,1,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",79,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,dance pop,pop,post-teen pop,N/A,26650794,89,0.157,0.842,212500,0.801,4.82e-06,0.0642,-4.167,0,0.228,95.881,4,0.617
62,1,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",79,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,latin,puerto rican pop,reggaeton,trap latino,27745954,93,0.157,0.842,212500,0.801,4.82e-06,0.0642,-4.167,0,0.228,95.881,4,0.617
63,1,Cardi B,4kYSro6naA4h99UJvo89HB,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",79,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,pop,pop rap,post-teen pop,rap,15745947,90,0.157,0.842,212500,0.801,4.82e-06,0.0642,-4.167,0,0.228,95.881,4,0.617
64,1,Drake,3TVXtAsR1Inumwj472S9r4,6DCZcSspjsKoFjzjrWoCdn,God's Plan,84,Scorpion,2018-06-29,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.0332,0.754,198973,0.449,8.29e-05,0.552,-9.211,1,0.109,77.169,4,0.357
65,1,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,6Gy7rXB6Ku5vIWC7WGWsl3,KIKA,1,DUMMY BOY,2018-11-27,emo rap,N/A,N/A,N/A,6413955,79,0.128,0.745,136032,0.715,0.0,0.182,-3.368,0,0.245,94.513,4,0.342
66,1,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,6Gy7rXB6Ku5vIWC7WGWsl3,KIKA,1,DUMMY BOY,2018-11-27,canadian hip hop,hip hop,melodic rap,pop rap,3615910,84,0.128,0.745,136032,0.715,0.0,0.182,-3.368,0,0.245,94.513,4,0.342
67,1,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,87,17,2017-08-25,emo rap,miami hip hop,N/A,N/A,26702083,92,0.469,0.872,119133,0.391,4.13e-06,0.297,-9.144,0,0.242,134.021,4,0.437
68,1,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),77,STOKELEY,2018-11-30,miami hip hop,rap,underground hip hop,N/A,4081397,81,0.113,0.808,166400,0.617,0.0,0.734,-9.32,0,0.442,149.962,4,0.632
69,1,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),77,STOKELEY,2018-11-30,chicago rap,melodic rap,N/A,N/A,16961776,96,0.113,0.808,166400,0.617,0.0,0.734,-9.32,0,0.442,149.962,4,0.632
70,1,Lil Baby,5f7VJjfbwm532GiveGC0ZK,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,79,Harder Than Ever,2018-05-18,atl hip hop,atl trap,rap,trap,6771753,93,0.0355,0.963,142273,0.346,0.0,0.108,-9.309,0,0.53,119.957,4,0.562
71,1,Drake,3TVXtAsR1Inumwj472S9r4,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,79,Harder Than Ever,2018-05-18,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.0355,0.963,142273,0.346,0.0,0.108,-9.309,0,0.53,119.957,4,0.562
72,1,Post Malone,246dkjvS1zLTtiykXe5h60,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),81,beerbongs & bentleys,2018-04-27,dfw rap,melodic rap,rap,N/A,32142428,93,0.546,0.75,221440,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459
73,1,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),81,beerbongs & bentleys,2018-04-27,pop,pop rap,r&b,southern hip hop,3748603,88,0.546,0.75,221440,0.56,0.0,0.111,-8.094,1,0.105,140.06,4,0.459
74,1,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,77,ASTROWORLD,2018-08-03,rap,slap house,N/A,N/A,16091497,94,0.283,0.785,150043,0.554,3.4e-06,0.116,-6.571,1,0.0409,128.047,4,0.144
75,1,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,4QIyEq7TcTdAcxjI2AFlAK,FEFE,1,DUMMY BOY,2018-11-27,emo rap,N/A,N/A,N/A,6413955,79,0.088,0.931,179405,0.387,0.0,0.136,-9.127,1,0.412,125.978,4,0.376
76,1,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,4QIyEq7TcTdAcxjI2AFlAK,FEFE,1,DUMMY BOY,2018-11-27,dance pop,hip pop,pop,pop rap,20958576,90,0.088,0.931,179405,0.387,0.0,0.136,-9.127,1,0.412,125.978,4,0.376
77,1,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,4QIyEq7TcTdAcxjI2AFlAK,FEFE,1,DUMMY BOY,2018-11-27,canadian hip hop,N/A,N/A,N/A,120303,68,0.088,0.931,179405,0.387,0.0,0.136,-9.127,1,0.412,125.978,4,0.376
78,1,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,1NJcg626wLln4pGHpiV7mf,lovely,49,dont smile at me (Expanded Edition),2017-08-11,electropop,pop,N/A,N/A,41726788,92,0.934,0.351,200186,0.296,0.0,0.095,-10.109,0,0.0333,115.284,4,0.12
79,1,Khalid,6LuN9FCkKOj5PcnpouEgny,1NJcg626wLln4pGHpiV7mf,lovely,49,dont smile at me (Expanded Edition),2017-08-11,alternative r&b,pop,N/A,N/A,13719482,92,0.934,0.351,200186,0.296,0.0,0.095,-10.109,0,0.0333,115.284,4,0.12
80,1,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,25sgk305KZfyuqVBQIahim,Sweet but Psycho,19,Sweet but Psycho,2018-08-17,dance pop,pop,N/A,N/A,3272800,86,0.0691,0.719,187436,0.704,0.0,0.166,-4.724,1,0.0476,133.002,4,0.628
81,1,Post Malone,246dkjvS1zLTtiykXe5h60,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,83,Stoney (Deluxe),2016-12-09,dfw rap,melodic rap,rap,N/A,32142428,93,0.0689,0.556,223347,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291
82,1,Future,1RyvyyTE3xzB2ZywiAwp0i,5274I4mUMnYczyeXkGDWZN,Fine China,76,Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,atl hip hop,pop rap,rap,southern hip hop,10092501,91,0.0484,0.656,141587,0.542,0.0,0.126,-7.358,1,0.323,166.111,4,0.551
83,1,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,5274I4mUMnYczyeXkGDWZN,Fine China,76,Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,chicago rap,melodic rap,N/A,N/A,16961776,96,0.0484,0.656,141587,0.542,0.0,0.126,-7.358,1,0.323,166.111,4,0.551
84,1,Lil Baby,5f7VJjfbwm532GiveGC0ZK,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",71,Drip Harder,2018-10-05,atl hip hop,atl trap,rap,trap,6771753,93,0.0677,0.753,194732,0.686,0.0,0.193,-5.415,0,0.284,132.055,4,0.886
85,1,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",71,Drip Harder,2018-10-05,atl hip hop,melodic rap,rap,trap,3059806,89,0.0677,0.753,194732,0.686,0.0,0.193,-5.415,0,0.284,132.055,4,0.886
86,1,Drake,3TVXtAsR1Inumwj472S9r4,6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",71,Drip Harder,2018-10-05,canadian hip hop,canadian pop,hip hop,pop rap,54381251,98,0.0677,0.753,194732,0.686,0.0,0.193,-5.415,0,0.284,132.055,4,0.886
